"Luis Advíncula","pePER","DF","Rayo Vallecano","esLa Liga","28","1990","26.5","1197","977","217","16","1","34","54","201","0","0","0","0","957","3","34",
"Martin Agirregabiria","esESP","DF","Alavés","esLa Liga","22","1996","22.6","964","752","208","9","0","6","42","197","0","0","0","0","653","4","35",
"Nayef Aguerd","maMAR","DF","Dijon","frLigue 1","22","1996","11.7","604","561","40","18","0","8","3","22","0","0","0","0","465","3","8",
"Sergio Agüero","arARG","FW","Manchester City","engPremier League","30","1988","27.3","796","740","52","1","6","1","13","8","1","0","0","0","661","4","27",
"Ruben Aguilar","frFRA","DF","Montpellier","frLigue 1","25","1993","28.1","1640","1334","297","15","0","7","115","281","1","0","0","0","1315","9","51",
"Juan Aguilera","esESP","MF","Huesca","esLa Liga","32","1985","3.8","189","180","6","6","0","4","2","0","0","0","0","0","166","3","0",
"Emmanuel Agyemang-Badu","ghGHA","MF","Udinese","itSerie A","27","1990","1.8","35","32","2","2","0","1","2","0","0","0","0","0","27","1","3",
"Jean-Eudes Aholou","ciCIV","MF","Monaco","frLigue 1","24","1994","11.9","549","537","12","9","4","8","5","2","0","0","0","0","463","0","8",
"Antonis Aidonis","deGER","DF","Stuttgart","deBundesliga","17","2001","0.9","35","27","8","0","0","0","6","8","0","0","0","0","13","0","3",
"Ola Aina","ngNGA","DF","Torino","itSerie A","21","1996","24.0","1178","919","257","18","2","7","63","238","1","0","0","0","861","2","44",
"Youssef Aït Bennasser","maMAR","MF","Saint-Étienne","frLigue 1","22","1996","10.4","656","643","11","5","3","7","4","6","0","0","0","0","572","2","11",
"Youssef Aït Bennasser","maMAR","MF","Monaco","frLigue 1","22","1996","11.9","737","712","23","21","3","11","2","2","0","0","0","0","633","2","8",
"Rayan Aït-Nouri","dzALG","DF,MF","Angers","frLigue 1","17","2001","0.6","35","33","2","0","0","0","0","2","0","0","0","0","30","0","0",
"Ludovic Ajorque","frFRA","FW","Strasbourg","frLigue 1","24","1994","17.0","459","431","26","1","1","5","5","0","0","0","0","0","339","2","11",
"Manuel Akanji","chSUI","DF","Dortmund","deBundesliga","23","1995","24.5","1855","1799","54","38","0","27","2","16","0","0","0","0","1722","2","9",
"Carlos Akapo","gqEQG","DF","Huesca","esLa Liga","25","1993","11.4","443","351","89","3","1","5","7","86","0","0","0","0","332","3","13",
"Nathan Aké","nlNED","DF","Bournemouth","engPremier League","23","1995","37.9","1733","1646","85","56","1","6","6","29","0","0","0","0","1491","2","14",
"Sergio Akieme","esESP","DF","Rayo Vallecano","esLa Liga","20","1997","2.0","84","73","9","0","0","0","8","9","0","0","0","0","64","2","2",
"Chadrac Akolo","cdCOD","MF,FW","Stuttgart","deBundesliga","23","1995","5.8","161","161","0","0","0","0","8","0","0","0","0","0","119","0","7",
"Kevin Akpoguma","ngNGA","DF","Hoffenheim","deBundesliga","23","1995","5.5","269","255","14","8","0","0","0","6","0","0","0","0","228","0","5",
"Kevin Akpoguma","ngNGA","DF","Hannover 96","deBundesliga","23","1995","3.5","171","164","7","5","0","1","0","2","0","0","0","0","135","0","6",
"David Alaba","atAUT","DF","Bayern Munich","deBundesliga","26","1992","28.1","2153","1843","300","30","1","9","115","265","5","0","5","0","1769","10","52",
"Sofiane Alakouch","maMAR","DF","Nîmes","frLigue 1","20","1998","21.1","1096","838","254","5","2","2","40","249","0","0","0","0","832","4","32",
"Lucas Alario","arARG","FW,MF","Leverkusen","deBundesliga","25","1992","14.1","412","386","24","1","0","2","5","1","0","0","0","0","307","2","18",
"Jordi Alba","esESP","DF","Barcelona","esLa Liga","29","1989","33.2","2695","2356","332","55","9","16","52","276","1","0","0","0","2279","7","44",
"Luis Alberto","esESP","MF,FW","Lazio","itSerie A","25","1992","22.1","1487","1236","241","52","12","18","171","27","136","46","69","0","1115","10","39",
"Raúl Albiol","esESP","DF","Napoli","itSerie A","32","1985","19.0","1131","1095","35","35","2","18","3","0","0","0","0","0","1009","1","8",
"Miiko Albornoz","clCHI","DF,MF","Hannover 96","deBundesliga","27","1990","18.4","966","756","203","13","0","3","57","188","2","0","2","0","715","7","31",
"Marc Albrighton","engENG","FW,MF","Leicester City","engPremier League","28","1989","18.1","776","732","33","5","9","9","125","19","8","3","3","1","448","11","54",
"Paco Alcácer","esESP","FW","Dortmund","deBundesliga","24","1993","13.5","290","255","32","0","8","0","3","2","0","0","0","0","213","3","3",
"Pedro Alcalá","esESP","DF","Girona","esLa Liga","29","1989","20.8","869","823","44","43","0","19","3","1","0","0","0","0","686","2","8",
"Thiago Alcántara","esESP","MF","Bayern Munich","deBundesliga","27","1991","26.8","2587","2437","146","75","3","49","69","7","62","47","2","1","2325","4","20",
"Rubén Alcaraz","esESP","MF","Valladolid","esLa Liga","27","1991","33.1","1757","1645","106","92","2","54","39","0","14","8","3","1","1438","6","29",
"Toby Alderweireld","beBEL","DF","Tottenham","engPremier League","29","1989","32.5","2382","2289","83","75","6","32","6","8","0","0","0","0","2097","10","10",
"Álex Alegría","esESP","FW,MF","Rayo Vallecano","esLa Liga","25","1992","1.6","32","30","2","0","0","0","0","0","0","0","0","0","22","0","3",
"Alexis Alegue","frFRA","FW","Nantes","frLigue 1","21","1996","0.1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0",
"Iván Alejo","esESP","MF","Getafe","esLa Liga","23","1995","1.6","43","36","6","3","0","1","7","3","0","0","0","0","18","1","2",
"Carles Aleñá","esESP","MF","Barcelona","esLa Liga","20","1998","7.1","587","572","12","3","3","2","3","8","1","1","0","0","536","3","9",
"Rúnar Alex Rúnarsson","isISL","GK","Dijon","frLigue 1","23","1995","25.0","871","573","295","82","0","0","0","0","0","0","0","0","623","3","5",
"Alexander","arARG","FW","Leganés","esLa Liga","29","1988","0.1","8","6","2","1","0","0","3","0","1","0","1","0","4","0","0",
"Trent Alexander-Arnold","engENG","DF","Liverpool","engPremier League","19","1998","27.4","2236","1774","449","51","3","40","201","324","74","28","31","3","1644","13","51",
"Alfonso","mzMOZ","MF","Hoffenheim","deBundesliga","18","1999","0.1","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0",
"Rachid Alioui","maMAR","FW","Nîmes","frLigue 1","26","1992","13.9","383","363","18","0","1","3","19","5","0","0","0","0","266","2","5",
"Alisson","brBRA","GK","Liverpool","engPremier League","25","1992","38.0","1290","984","304","88","0","3","0","0","0","0","0","0","1075","2","2",
"Bobby Allain","frFRA","GK","Dijon","frLigue 1","26","1991","13.0","458","281","177","52","0","0","0","0","0","0","0","0","292","0","0",
"Allan","brBRA","MF","Napoli","itSerie A","27","1991","29.1","2231","2107","110","70","7","13","14","18","0","0","0","0","1979","14","32",
"Allan","brBRA","MF","Eint Frankfurt","deBundesliga","21","1997","2.0","64","63","1","1","0","1","3","0","0","0","0","0","42","0","2",
"Dele Alli","engENG","MF","Tottenham","engPremier League","22","1996","20.3","1056","1005","43","13","18","4","10","10","3","0","0","0","836","8","33",
"Miguel Almirón","pyPAR","MF","Newcastle Utd","engPremier League","24","1994","8.4","263","261","2","0","1","2","21","1","1","0","1","0","188","0","12",
"Júnior Alonso","pyPAR","DF,MF","Celta Vigo","esLa Liga","25","1993","6.0","319","278","39","4","0","3","12","35","0","0","0","0","233","2","8",
"Marcos Alonso","esESP","DF","Chelsea","engPremier League","27","1990","30.7","2255","1950","302","30","2","17","98","272","0","0","0","0","1862","3","52",
"Mickaël Alphonse","gpGLP","DF","Dijon","frLigue 1","29","1989","6.3","301","238","63","7","0","1","22","56","0","0","0","0","185","0","10",
"Sergio Álvarez","esESP","DF,MF","Eibar","esLa Liga","26","1992","11.9","500","491","7","7","0","3","0","0","0","0","0","0","395","2","8",
"Sergio Álvarez","esESP","GK","Celta Vigo","esLa Liga","31","1986","13.0","463","304","154","26","0","1","0","0","0","0","0","0","302","5","0",
"Yeray Álvarez","esESP","DF","Athletic Club","esLa Liga","23","1995","29.0","1294","1233","57","55","0","12","4","2","0","0","0","0","1031","4","11",
"Bruno Alves","ptPOR","DF","Parma","itSerie A","36","1981","32.5","1245","1155","77","74","1","22","17","0","0","0","0","0","962","13","7",
"Dani Alves","brBRA","MF,DF","Paris S-G","frLigue 1","35","1983","18.0","1581","1489","84","18","21","12","61","60","6","0","4","0","1316","8","37",
"Ibrahim Amadou","frFRA","MF,DF","Sevilla","esLa Liga","25","1993","8.5","361","355","3","3","0","3","6","0","0","0","0","0","302","3","9",
"Romain Amalfitano","frFRA","MF,FW","Dijon","frLigue 1","28","1989","28.0","1083","1055","20","8","3","24","25","12","0","0","0","0","835","8","20",
"Daniel Amartey","ghGHA","DF","Leicester City","engPremier League","23","1994","7.1","435","370","64","4","0","2","3","60","0","0","0","0","357","1","6",
"Jordi Amat","idIDN","DF","Rayo Vallecano","esLa Liga","26","1992","30.7","1295","1206","83","76","2","34","0","7","0","0","0","0","1064","6","14",
"Amath","snSEN","MF","Getafe","esLa Liga","22","1996","11.1","210","204","2","0","1","1","11","0","1","0","1","0","142","4","13",
"Jordan Amavi","frFRA","DF","Marseille","frLigue 1","24","1994","24.2","1282","1029","250","18","1","2","82","232","0","0","0","0","961","3","38",
"Kelvin Amian","frFRA","DF","Toulouse","frLigue 1","20","1998","32.0","1208","956","248","34","0","3","21","214","0","0","0","0","942","4","23",
"Nadiem Amiri","deGER","MF","Hoffenheim","deBundesliga","21","1996","8.4","375","360","14","8","2","1","11","6","0","0","0","0","320","1","7",
"Yanis Ammour","frFRA","MF","Montpellier","frLigue 1","19","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Luke Amos","engENG","MF","Tottenham","engPremier League","21","1997","0.0","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0",
"Joachim Andersen","dkDEN","DF","Sampdoria","itSerie A","22","1996","32.0","2036","1939","93","90","0","33","1","3","0","0","0","0","1804","4","10",
"Felipe Anderson","brBRA","MF,FW","West Ham","engPremier League","25","1993","33.8","1824","1681","133","57","22","32","122","26","49","17","25","0","1325","10","72",
"Florin Andone","roROU","FW","Brighton","engPremier League","25","1993","9.8","170","164","6","0","0","0","5","0","0","0","0","0","113","0","8",
"Benjamin André","frFRA","MF","Rennes","frLigue 1","27","1990","27.7","1505","1458","36","27","5","11","13","0","0","0","0","0","1174","11","26",
"Marco Andreolli","itITA","DF","Cagliari","itSerie A","32","1986","1.2","72","71","1","1","0","0","0","0","0","0","0","0","65","0","0",
"Marco Andreolli","itITA","DF","Chievo","itSerie A","32","1986","7.2","250","245","4","4","0","1","0","0","0","0","0","0","194","1","1",
"Yoann Andreu","frFRA","DF","Angers","frLigue 1","29","1989","0.0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0",
"José Ángel","esESP","DF","Eibar","esLa Liga","28","1989","33.6","2173","1640","521","63","2","43","260","413","45","2","41","2","1386","12","69",
"Miguel Ángel Moyá","esESP","GK","Real Sociedad","esLa Liga","34","1984","11.0","363","257","104","27","0","0","0","0","0","0","0","0","292","2","0",
"Cristian Ansaldi","arARG","DF,MF","Torino","itSerie A","31","1986","20.1","888","671","210","32","3","25","147","152","25","7","3","1","574","7","29",
"Mirco Antenucci","itITA","FW","SPAL","itSerie A","33","1984","23.7","541","498","43","2","0","1","29","4","1","0","0","0","410","0","20",
"Waldemar Anton","deGER","DF","Hannover 96","deBundesliga","22","1996","34.0","1733","1644","86","74","0","17","5","12","0","0","0","0","1444","3","25",
"Luca Antonelli","itITA","DF","Empoli","itSerie A","31","1987","8.4","381","322","55","8","0","2","8","46","0","0","0","0","271","4","11",
"Mauro Antonio Burruchaga","arARG","MF","Chievo","itSerie A","20","1998","0.6","39","36","3","3","0","0","0","0","0","0","0","0","31","0","1",
"Michail Antonio","jmJAM","MF,FW","West Ham","engPremier League","28","1990","23.4","773","713","58","2","5","7","50","53","0","0","0","0","496","2","37",
"Antoñito","esESP","DF,MF","Valladolid","esLa Liga","30","1987","20.7","896","734","157","9","1","2","93","148","0","0","0","0","644","5","31",
"Vitorino Antunes","ptPOR","DF,MF","Getafe","esLa Liga","31","1987","24.2","1198","820","366","64","0","20","141","256","46","11","19","3","701","12","41",
"Anuar","maMAR","MF,FW","Valladolid","esLa Liga","23","1995","12.0","400","390","7","5","1","5","2","0","1","0","0","0","296","3","11",
"Dennis Aogo","deGER","MF","Stuttgart","deBundesliga","31","1987","11.4","580","522","55","20","0","9","52","8","27","11","16","0","474","3","8",
"Houssem Aouar","dzALG","MF","Lyon","frLigue 1","20","1998","34.0","2078","2034","37","29","8","11","7","6","2","0","2","0","1793","7","43",
"Emmanuel Apeh","ngNGA","FW,MF","Celta Vigo","esLa Liga","21","1996","0.2","4","4","0","0","0","0","0","0","0","0","0","0","3","0","1",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","22","1995","29.7","776","743","23","15","2","36","24","3","2","0","1","1","519","10","16",
"Guilherme Arana","brBRA","DF","Sevilla","esLa Liga","21","1997","7.0","289","236","51","3","0","0","19","48","0","0","0","0","231","2","13",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","29","1989","21.0","1661","1593","60","43","2","11","24","3","14","7","7","0","1457","8","25",
"Luiz Araújo","brBRA","FW,MF","Lille","frLigue 1","22","1996","8.7","317","283","29","10","2","5","30","8","10","2","6","0","232","5","7",
"Néstor Araujo","mxMEX","DF","Celta Vigo","esLa Liga","26","1991","29.8","1502","1450","49","43","1","9","2","6","0","0","0","0","1291","3","8",
"Anaitz Arbilla","esESP","DF","Eibar","esLa Liga","31","1987","21.7","1152","1077","71","47","1","42","8","24","0","0","0","0","863","4","14",
"Joaquín Ardaiz","uyURU","FW","Frosinone","itSerie A","19","1999","0.2","5","5","0","0","0","0","0","0","0","0","0","0","2","0","1",
"Alphonse Areola","frFRA","GK","Paris S-G","frLigue 1","25","1993","21.0","516","354","162","23","0","2","0","0","0","0","0","0","445","0","1",
"Santiago Arias","coCOL","DF","Atlético Madrid","esLa Liga","26","1992","19.7","1015","832","182","9","0","2","51","173","0","0","0","0","787","1","25",
"Lorenzo Ariaudo","itITA","DF","Frosinone","itSerie A","29","1989","18.7","639","592","45","44","1","1","1","1","0","0","0","0","528","2","3",
"Nicolò Armini","itITA","DF","Lazio","itSerie A","17","2001","0.4","25","22","3","0","1","0","0","3","0","0","0","0","20","0","0",
"Yoël Armougom","frFRA","DF","Caen","frLigue 1","20","1998","20.6","901","713","187","7","0","3","71","180","0","0","0","0","635","1","18",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","26","1992","15.9","648","607","37","4","0","6","25","6","13","4","3","4","492","4","29",
"José Arnaiz","esESP","MF,FW","Leganés","esLa Liga","23","1995","1.3","32","32","0","0","0","0","2","0","0","0","0","0","25","0","1",
"Marko Arnautović","atAUT","FW","West Ham","engPremier League","29","1989","22.1","667","617","48","1","6","1","18","7","0","0","0","0","490","2","21",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","24","1994","31.9","1473","1258","207","113","4","38","134","23","71","30","25","3","1111","8","20",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","23","1994","36.0","1161","863","296","40","0","2","0","0","0","0","0","0","1011","2","1",
"Harry Arter","ieIRL","MF","Cardiff City","engPremier League","28","1989","22.2","680","612","65","11","3","7","17","2","0","0","0","0","539","3","12",
"Kwadwo Asamoah","ghGHA","DF","Inter","itSerie A","29","1988","29.7","2217","1986","230","25","1","26","74","205","0","0","0","0","1927","1","31",
"Takuma Asano","jpJPN","MF,FW","Hannover 96","deBundesliga","23","1994","7.8","162","160","1","0","0","0","9","1","0","0","0","0","110","1","11",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","21","1997","27.0","1111","1085","22","17","1","5","11","5","0","0","0","0","888","4","24",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","29","1989","32.0","826","477","343","89","0","2","0","0","0","0","0","0","544","6","1",
"Marco Asensio","esESP","FW","Real Madrid","esLa Liga","22","1996","19.8","1024","957","58","6","7","8","78","25","25","3","6","0","839","9","30",
"Iago Aspas","esESP","FW,MF","Celta Vigo","esLa Liga","30","1987","25.0","919","875","38","13","7","9","32","13","3","1","0","0","731","6","24",
"Simon Asta","deGER","DF","Augsburg","deBundesliga","17","2001","1.0","37","32","5","0","0","0","1","5","0","0","0","0","21","0","1",
"Youcef Atal","dzALG","DF,FW","Nice","frLigue 1","22","1996","25.1","1261","1056","204","27","3","7","72","175","2","0","1","0","1024","1","28",
"Christian Atsu","ghGHA","MF","Newcastle Utd","engPremier League","26","1992","16.6","435","423","8","0","3","1","42","5","3","1","1","0","328","4","17",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","29","1989","30.3","744","701","37","0","3","1","43","3","0","0","0","0","524","6","28",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","21","1997","36.0","1161","773","384","87","0","0","0","0","0","0","0","0","868","4","1",
"Jean-Kévin Augustin","frFRA","FW","RB Leipzig","deBundesliga","21","1997","5.1","88","85","3","0","0","0","2","0","0","0","0","0","69","0","3",
"Ludwig Augustinsson","seSWE","DF","Werder Bremen","deBundesliga","24","1994","33.6","1972","1615","354","37","0","12","129","301","16","9","7","0","1546","3","54",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","25","1992","6.3","348","289","59","4","0","1","24","55","0","0","0","0","253","0","13",
"Charlie Austin","engENG","FW","Southampton","engPremier League","29","1989","10.9","200","191","7","1","0","0","0","0","0","0","0","0","116","2","5",
"Ezequiel Ávila","arARG","FW,MF","Huesca","esLa Liga","24","1994","22.2","583","546","31","1","6","19","40","14","1","0","1","0","296","6","32",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","26","1991","13.1","283","263","18","0","2","1","15","1","0","0","0","0","207","2","13",
"Kaan Ayhan","trTUR","DF","Düsseldorf","deBundesliga","23","1994","27.2","1440","1348","90","79","3","48","4","11","0","0","0","0","1265","2","9",
"Floyd Ayité","tgTOG","FW,MF","Fulham","engPremier League","29","1988","5.3","200","195","5","1","0","1","6","2","2","1","1","0","156","0","7",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","28","1989","37.8","2950","2563","381","38","2","4","118","343","0","0","0","0","2494","6","74",
"Abdoulaye Ba","snSEN","DF","Rayo Vallecano","esLa Liga","27","1991","23.4","1054","1006","46","44","1","7","1","2","0","0","0","0","867","2","6",
"Florian Baak","deGER","MF","Hertha BSC","deBundesliga","19","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Ludovic Baal","gfGUF","DF","Rennes","frLigue 1","32","1986","1.4","90","74","16","1","0","0","1","15","0","0","0","0","69","0","1",
"Khouma Babacar","snSEN","FW","Sassuolo","itSerie A","25","1993","16.5","306","268","38","0","1","1","3","4","0","0","0","0","249","0","9",
"Ryan Babel","nlNED","FW,MF","Fulham","engPremier League","31","1986","13.9","513","483","28","5","3","1","38","4","15","7","4","0","403","2","17",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","31","1986","14.1","277","259","18","0","2","3","6","1","1","0","0","0","185","0","9",
"Juninho Bacuna","cwCUW","MF,DF","Huddersfield","engPremier League","20","1997","15.7","770","699","69","28","6","13","34","19","16","8","6","1","565","2","19",
"Leandro Bacuna","cwCUW","MF","Cardiff City","engPremier League","26","1991","6.2","163","145","16","6","1","3","7","9","1","0","1","0","105","2","4",
"Milan Badelj","hrCRO","MF","Lazio","itSerie A","29","1989","12.7","879","846","28","19","0","6","17","3","5","1","2","1","743","5","12",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","17","2001","19.6","1091","1063","28","27","1","11","0","1","0","0","0","0","977","0","6",
"Holger Badstuber","deGER","DF","Stuttgart","deBundesliga","29","1989","5.8","266","257","9","8","0","4","0","1","0","0","0","0","243","0","2",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","26","1992","27.4","480","416","64","2","2","0","29","7","0","0","0","0","336","0","26",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","34","1984","31.3","1626","1536","83","56","3","9","20","25","0","0","0","0","1229","7","31",
"Leon Bailey","jmJAM","FW","Leverkusen","deBundesliga","20","1997","21.3","950","831","117","21","0","13","163","24","71","37","30","1","623","2","45",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","24","1994","7.1","305","295","9","7","0","3","0","2","0","0","0","0","264","1","1",
"Leighton Baines","engENG","DF","Everton","engPremier League","33","1984","4.2","262","188","74","13","0","2","18","53","8","4","3","0","208","0","6",
"Marvin Bakalorz","deGER","MF","Hannover 96","deBundesliga","28","1989","16.3","405","394","9","8","0","2","9","1","0","0","0","0","301","2","16",
"Tiemoué Bakayoko","frFRA","MF","Milan","itSerie A","23","1994","25.6","1335","1310","21","21","0","7","2","0","0","0","0","0","1151","4","11",
"Ridle Baku","deGER","MF","Mainz 05","deBundesliga","20","1998","10.4","451","438","12","8","0","4","4","4","0","0","0","0","367","1","10",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","26","1991","22.4","836","806","28","27","1","5","1","1","0","0","0","0","662","2","8",
"Keita Baldé","snSEN","FW","Inter","itSerie A","23","1995","9.9","340","327","11","4","1","0","52","3","3","1","1","0","256","2","21",
"Gareth Bale","wlsWAL","FW","Real Madrid","esLa Liga","29","1989","19.8","791","756","28","2","2","21","70","24","0","0","0","0","567","7","25",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","30","1988","5.8","227","183","44","2","0","0","8","42","0","0","0","0","169","0","7",
"Andrija Balić","hrCRO","FW,MF","Udinese","itSerie A","20","1997","0.3","26","21","5","4","0","1","1","0","1","0","0","0","25","0","0",
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","21","1997","17.7","771","601","169","14","0","1","26","155","0","0","0","0","572","1","22",
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","21","1997","17.7","858","666","190","10","3","0","71","180","0","0","0","0","645","2","24",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","38","1980","12.0","708","652","54","34","2","4","40","0","19","8","9","0","574","2","17",
"Leon Balogun","ngNGA","DF","Brighton","engPremier League","30","1988","6.6","222","212","8","4","0","0","0","4","0","0","0","0","168","2","4",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","27","1990","8.4","231","213","18","5","2","10","1","1","0","0","0","0","160","0","4",
"Mario Balotelli","itITA","FW","Marseille","frLigue 1","27","1990","10.4","231","206","24","1","1","5","2","0","0","0","0","0","157","1","3",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","28","1990","28.6","1281","971","308","14","1","1","70","294","0","0","0","0","968","2","36",
"Jonathan Bamba","ciCIV","FW,MF","Lille","frLigue 1","22","1996","33.4","1233","1158","74","20","17","12","56","31","22","11","6","0","949","1","39",
"Sol Bamba","ciCIV","DF","Cardiff City","engPremier League","33","1985","27.5","559","541","15","10","1","1","1","5","0","0","0","0","385","3","10",
"Yacine Bammou","maMAR","FW,MF","Caen","frLigue 1","26","1991","10.3","331","324","5","0","0","3","25","5","0","0","0","0","235","2","16",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","30","1988","29.6","2241","1981","248","145","6","50","131","7","96","25","41","11","1823","12","32",
"Mattia Bani","itITA","DF","Chievo","itSerie A","24","1993","29.0","1278","1204","65","38","0","23","5","27","0","0","0","0","1026","9","11",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","25","1992","13.7","388","372","16","1","2","2","10","9","2","0","0","0","278","0","30",
"Antonín Barák","czCZE","MF,FW","Udinese","itSerie A","23","1994","3.7","181","174","6","1","0","0","5","1","4","2","0","0","148","1","2",
"Federico Barba","itITA","DF","Chievo","itSerie A","24","1993","27.6","1280","1101","173","46","0","25","26","127","0","0","0","0","1007","6","15",
"Danilo Barbosa","brBRA","MF","Nice","frLigue 1","22","1996","17.2","656","649","6","5","2","3","2","1","0","0","0","0","560","1","15",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","23","1995","31.5","1188","1084","98","39","3","15","72","7","33","13","15","0","864","6","40",
"Francesco Bardi","itITA","GK","Frosinone","itSerie A","26","1992","3.0","74","45","29","14","0","0","0","0","0","0","0","0","45","0","0",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","33","1985","18.6","783","583","195","9","0","3","37","186","0","0","0","0","526","5","19",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","21","1997","34.5","1923","1812","108","37","6","22","92","18","28","12","10","2","1518","3","46",
"Philipp Bargfrede","deGER","MF,DF","Werder Bremen","deBundesliga","29","1989","12.0","555","538","16","16","0","4","2","0","0","0","0","0","453","1","10",
"Antonino Barillà","itITA","MF","Parma","itSerie A","30","1988","29.1","821","801","9","2","0","0","39","3","4","3","1","0","569","11","38",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","24","1993","13.8","971","941","27","4","4","7","7","7","0","0","0","0","877","3","14",
"Aymen Barkok","maMAR","MF","Düsseldorf","deBundesliga","20","1998","5.7","228","219","9","7","0","3","12","0","2","0","2","0","169","0","6",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","28","1989","26.5","534","513","12","1","5","1","6","1","1","1","0","0","308","9","18",
