"Steve Aldo One","cmCMR","DF","La Coruña","esLa Liga","22","1995","1.0","22","21","1","1","0","0","0","0","0","0","0","0","18","0","0",
"Álex Alegría","esESP","FW","Levante","esLa Liga","24","1992","7.0","164","144","19","0","1","0","2","0","0","0","0","0","111","1","6",
"Iván Alejo","esESP","MF,FW","Eibar","esLa Liga","22","1995","12.2","340","325","13","1","1","2","109","11","1","0","0","0","182","2","32",
"Alexander","arARG","MF,FW","Leganés","esLa Liga","28","1988","11.8","320","293","24","5","0","3","40","7","12","4","6","0","219","3","17",
"Trent Alexander-Arnold","engENG","DF","Liverpool","engPremier League","18","1998","17.5","1309","1083","222","15","3","11","102","196","11","7","3","1","963","4","39",
"Alexis","esESP","DF","Alavés","esLa Liga","31","1985","24.3","743","573","162","65","0","7","6","97","0","0","0","0","544","8","5",
"Alisson","brBRA","GK","Roma","itSerie A","24","1992","37.0","1323","988","333","81","0","7","0","0","0","0","0","0","1090","2","0",
"Allan","brBRA","MF","Napoli","itSerie A","26","1991","31.7","1826","1783","35","17","7","6","29","17","1","0","0","0","1572","8","34",
"Joe Allen","wlsWAL","MF","Stoke City","engPremier League","27","1990","34.9","1403","1360","37","17","3","3","37","2","9","3","1","4","1114","6","39",
"Dele Alli","engENG","MF,FW","Tottenham","engPremier League","21","1996","32.9","1295","1249","37","12","15","8","18","17","4","0","0","0","985","9","39",
"Júnior Alonso","pyPAR","DF","Lille","frLigue 1","24","1993","30.9","1884","1798","82","53","2","19","7","29","0","0","0","0","1523","4","17",
"José Alonso Lara","esESP","MF","Sevilla","esLa Liga","17","2000","0.1","4","4","0","0","0","0","0","0","0","0","0","0","3","0","0",
"Marcos Alonso","esESP","DF,MF","Chelsea","engPremier League","26","1990","31.7","1721","1424","288","19","0","10","96","269","0","0","0","0","1333","9","72",
"Ricky Álvarez","arARG","MF","Sampdoria","itSerie A","29","1988","3.0","179","162","16","3","0","0","21","2","10","6","2","0","134","1","5",
"Sergio Álvarez","esESP","GK","Celta Vigo","esLa Liga","30","1986","16.4","626","442","181","52","0","2","0","0","0","0","0","0","424","3","1",
"Yeray Álvarez","esESP","DF","Athletic Club","esLa Liga","22","1995","7.5","468","431","35","26","0","8","1","9","0","0","0","0","385","2","1",
"Dani Alves","brBRA","DF","Paris S-G","frLigue 1","34","1983","22.9","2079","1861","210","32","18","43","99","172","6","0","5","0","1777","8","41",
"Ibrahim Amadou","frFRA","MF,DF","Lille","frLigue 1","24","1993","26.7","1581","1544","33","33","1","23","4","0","0","0","0","0","1378","4","18",
"Eloi Amagat","esESP","MF","Girona","esLa Liga","32","1985","0.2","9","9","0","0","0","0","1","0","0","0","0","0","8","0","0",
"Morgan Amalfitano","frFRA","MF,FW","Rennes","frLigue 1","32","1985","8.3","277","261","15","5","3","0","19","8","1","1","0","0","221","1","5",
"Romain Amalfitano","frFRA","MF","Dijon","frLigue 1","27","1989","30.0","1412","1379","25","16","8","26","20","6","2","0","1","0","1148","8","28",
"Daniel Amartey","ghGHA","DF","Leicester City","engPremier League","22","1994","5.4","310","249","61","1","0","2","0","60","0","0","0","0","239","0","1",
"Jordi Amat","idIDN","DF,MF","Betis","esLa Liga","25","1992","22.7","1609","1542","64","56","0","19","0","8","0","0","0","0","1444","3","15",
"Amath","snSEN","MF,FW","Getafe","esLa Liga","21","1996","31.8","596","578","9","1","3","7","21","7","0","0","0","0","390","9","29",
"Jordan Amavi","frFRA","DF","Marseille","frLigue 1","23","1994","24.4","1370","1133","229","26","2","5","60","203","0","0","0","0","1102","8","37",
"Stephan Ambrosius","ghGHA","DF","Hamburger SV","deBundesliga","18","1998","0.5","35","33","1","1","0","1","0","0","0","0","0","0","32","1","0",
"Kelvin Amian","frFRA","DF","Toulouse","frLigue 1","19","1998","35.0","1303","977","321","40","1","8","43","281","0","0","0","0","1013","5","34",
"Nadiem Amiri","deGER","MF","Hoffenheim","deBundesliga","20","1996","19.4","851","801","41","17","2","2","49","10","14","8","2","0","658","9","29",
"Ethan Ampadu","wlsWAL","DF","Chelsea","engPremier League","16","2000","0.1","19","19","0","0","0","0","0","0","0","0","0","0","19","0","0",
"Nordin Amrabat","maMAR","FW","Watford","engPremier League","30","1987","2.2","78","75","2","0","0","1","9","2","0","0","0","0","44","1","5",
"Nordin Amrabat","maMAR","FW,MF","Leganés","esLa Liga","30","1987","18.0","481","450","24","0","5","3","61","13","2","1","0","0","296","7","23",
"Jon Ander Serantes","esESP","GK","Leganés","esLa Liga","27","1989","1.0","33","18","15","7","0","0","0","0","0","0","0","0","12","0","0",
"Joachim Andersen","dkDEN","DF","Sampdoria","itSerie A","21","1996","6.1","424","406","18","13","0","5","0","5","0","0","0","0","371","0","6",
"Felipe Anderson","brBRA","FW,MF","Lazio","itSerie A","24","1993","12.9","711","615","92","12","6","7","74","38","35","12","17","0","512","4","28",
"Florin Andone","roROU","FW","La Coruña","esLa Liga","24","1993","18.2","308","271","35","0","0","0","17","2","0","0","0","0","188","2","20",
"Nícolas Andrade","brBRA","GK","Hellas Verona","itSerie A","29","1988","36.0","1444","909","528","129","0","7","0","0","0","0","0","0","868","7","0",
"Benjamin André","frFRA","MF","Rennes","frLigue 1","26","1990","33.5","1900","1841","47","32","10","25","21","11","0","0","0","0","1482","12","39",
"Marco Andreolli","itITA","DF","Cagliari","itSerie A","31","1986","20.3","862","809","49","37","0","8","4","1","0","0","0","0","693","4","9",
"Yoann Andreu","frFRA","DF","Angers","frLigue 1","28","1989","23.0","1216","951","261","8","0","5","59","253","0","0","0","0","946","4","29",
"Miguel Ángel Guerrero","esESP","FW","Leganés","esLa Liga","27","1990","16.0","374","336","35","0","1","2","1","0","0","0","0","0","283","3","5",
"José Ángel","esESP","DF","Eibar","esLa Liga","27","1989","27.0","1645","1223","411","66","0","33","226","304","41","5","36","0","1003","11","57",
"Miguel Ángel Moyá","esESP","GK","Real Sociedad","esLa Liga","33","1984","8.5","361","267","94","24","0","2","0","0","0","0","0","0","274","0","0",
"Miguel Ángel Rubio","esESP","DF","Getafe","esLa Liga","19","1998","0.3","10","10","0","0","0","0","0","0","0","0","0","0","3","0","0",
"Gabriele Angella","itITA","DF","Udinese","itSerie A","28","1989","9.9","503","472","30","18","0","10","2","12","0","0","0","0","411","1","2",
"Cristian Ansaldi","arARG","DF","Torino","itSerie A","30","1986","20.8","1003","797","202","22","0","36","78","176","4","0","3","0","712","4","30",
"Luca Antei","itITA","DF","Benevento","itSerie A","25","1992","6.6","365","341","24","20","0","3","1","4","0","0","0","0","316","0","1",
"Mirco Antenucci","itITA","FW","SPAL","itSerie A","32","1984","28.6","637","605","27","2","1","6","33","4","0","0","0","0","476","5","20",
"Waldemar Anton","deGER","DF,MF","Hannover 96","deBundesliga","21","1996","25.3","1217","1154","60","58","2","9","8","2","0","0","0","0","966","3","26",
"Luca Antonelli","itITA","DF,FW","Milan","itSerie A","30","1987","1.6","94","86","8","2","0","0","0","6","0","0","0","0","77","0","0",
"Michail Antonio","jmJAM","FW,MF","West Ham","engPremier League","27","1990","15.0","494","437","49","3","3","8","55","46","0","0","0","0","296","8","25",
"Mirko Antonucci","itITA","FW","Roma","itSerie A","18","1999","0.3","16","15","1","0","0","0","5","1","0","0","0","0","12","0","1",
"Vitorino Antunes","ptPOR","DF","Getafe","esLa Liga","30","1987","31.1","1366","934","423","53","3","12","149","318","52","12","22","1","862","9","37",
"Dennis Aogo","deGER","MF,DF","Stuttgart","deBundesliga","30","1987","21.7","1203","1002","198","51","0","10","104","97","50","19","29","0","971","3","18",
"Houssem Aouar","dzALG","MF,FW","Lyon","frLigue 1","19","1998","27.0","1571","1532","35","25","7","7","14","2","8","5","2","0","1331","4","28",
"Alberto Aquilani","itITA","MF","Las Palmas","esLa Liga","33","1984","14.4","1008","974","31","29","4","35","7","2","0","0","0","0","838","3","13",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","21","1995","23.6","629","618","5","4","3","30","6","0","0","0","0","0","435","6","18",
"Guilherme Arana","brBRA","DF","Sevilla","esLa Liga","20","1997","2.1","123","102","21","1","0","0","3","20","0","0","0","0","105","0","2",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","28","1989","25.6","1759","1662","91","76","3","40","22","12","3","2","1","0","1492","6","28",
"Luiz Araújo","brBRA","FW,MF","Lille","frLigue 1","21","1996","22.4","755","711","40","10","9","15","69","8","22","12","7","0","535","4","27",
"Sergio Araujo","arARG","MF,FW","Las Palmas","esLa Liga","25","1992","0.4","21","19","2","0","0","0","0","1","0","0","0","0","20","0","1",
"Anaitz Arbilla","esESP","DF","Eibar","esLa Liga","30","1987","26.8","1559","1447","101","59","0","88","11","40","2","0","1","0","1235","11","16",
"Alphonse Areola","frFRA","GK","Paris S-G","frLigue 1","24","1993","34.0","899","608","291","51","0","0","0","0","0","0","0","0","833","0","0",
"Scott Arfield","caCAN","MF,FW","Burnley","engPremier League","28","1988","14.8","367","357","5","0","1","1","8","1","1","0","1","0","247","5","16",
"Samuel Armenteros","seSWE","FW","Benevento","itSerie A","27","1990","4.8","85","70","15","0","0","0","1","0","0","0","0","0","63","0","0",
"Yoël Armougom","frFRA","DF,MF","Caen","frLigue 1","19","1998","1.5","84","56","28","1","0","1","9","26","1","0","1","0","52","0","8",
"José Arnaiz","esESP","MF","Barcelona","esLa Liga","22","1995","0.1","4","4","0","0","0","0","0","0","0","0","0","0","3","0","0",
"Marko Arnautović","atAUT","FW,MF","West Ham","engPremier League","28","1989","25.7","757","722","34","11","9","2","61","11","3","1","2","0","505","1","39",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","23","1994","27.3","1451","1267","176","104","2","34","114","3","63","31","26","2","1144","8","29",
"Jann-Fiete Arp","deGER","FW,MF","Hamburger SV","deBundesliga","17","2000","9.4","151","135","16","0","0","0","2","0","1","0","0","0","87","0","7",
"Alejandro Arribas","esESP","DF","La Coruña","esLa Liga","28","1989","3.0","118","118","0","0","0","0","0","0","0","0","0","0","99","0","0",
"Sergio Arribas","esESP","MF","Leganés","esLa Liga","22","1995","0.3","10","10","0","0","0","0","0","0","0","0","0","0","9","0","1",
"Kepa Arrizabalaga","esESP","GK","Athletic Club","esLa Liga","22","1994","30.0","1056","748","301","95","0","0","0","0","0","0","0","0","700","7","2",
"Harry Arter","ieIRL","MF","Bournemouth","engPremier League","27","1989","10.7","592","563","29","27","1","6","5","1","1","1","0","0","513","0","6",
"Aythami Artiles","esESP","DF","Las Palmas","esLa Liga","31","1986","2.0","95","83","12","12","0","0","0","0","0","0","0","0","81","0","0",
"Kwadwo Asamoah","ghGHA","DF","Juventus","itSerie A","28","1988","17.4","1295","1147","144","18","0","14","31","126","0","0","0","0","1132","4","22",
"Takuma Asano","jpJPN","FW,MF","Stuttgart","deBundesliga","22","1994","8.0","179","174","4","1","2","0","11","0","0","0","0","0","131","1","13",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","20","1997","26.5","1133","1112","17","13","0","6","7","4","0","0","0","0","942","4","24",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","28","1989","23.0","657","390","264","64","0","1","0","0","0","0","0","0","406","3","0",
"Marco Asensio","esESP","FW,MF","Real Madrid","esLa Liga","21","1996","20.5","1264","1172","87","16","9","21","106","19","50","12","17","2","1062","5","31",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","29","1987","32.6","1316","1236","69","20","9","18","62","9","29","7","3","0","992","11","47",
"Benoît Assou-Ekotto","cmCMR","DF","Metz","frLigue 1","33","1984","11.7","636","500","132","26","0","21","21","106","0","0","0","0","472","4","11",
"Simon Asta","deGER","MF","Augsburg","deBundesliga","16","2001","0.1","5","4","1","0","0","0","0","1","0","0","0","0","4","0","0",
"Davide Astori","itITA","DF","Fiorentina","itSerie A","30","1987","25.0","1534","1465","64","60","0","15","18","4","0","0","0","0","1319","5","9",
"Christian Atsu","ghGHA","FW,MF","Newcastle Utd","engPremier League","25","1992","19.8","513","497","15","4","1","1","57","7","4","1","2","0","359","1","37",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","28","1989","11.7","337","312","24","0","1","1","16","3","0","0","0","0","225","1","14",
"Pierre-Emerick Aubameyang","gaGAB","FW","Dortmund","deBundesliga","28","1989","15.7","341","301","38","0","0","0","23","1","0","0","0","0","247","2","8",
"Jean-Kévin Augustin","frFRA","FW","RB Leipzig","deBundesliga","20","1997","14.1","299","281","17","4","1","1","12","1","1","0","0","0","229","1","11",
"Ludwig Augustinsson","seSWE","DF,FW","Werder Bremen","deBundesliga","23","1994","28.1","1450","1150","294","32","0","6","117","248","14","4","8","1","1103","6","68",
"Yann Aurel Bisseck","deGER","DF,MF","Köln","deBundesliga","16","2000","1.7","82","80","2","2","0","1","1","0","0","0","0","0","75","0","0",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","24","1992","15.9","1035","837","194","7","1","2","68","187","0","0","0","0","779","4","35",
"Charlie Austin","engENG","FW","Southampton","engPremier League","28","1989","11.5","250","241","6","0","1","0","2","1","0","0","0","0","168","3","8",
"Danilo Avelar","brBRA","DF","Amiens","frLigue 1","28","1989","19.2","855","674","175","19","1","5","64","156","0","0","0","0","550","6","17",
"Felipe Avenatti","uyURU","FW","Bologna","itSerie A","24","1993","5.2","142","139","2","0","0","2","6","0","0","0","0","0","80","1","5",
"Durel Avounou","cgCGO","DF,MF","Caen","frLigue 1","19","1997","7.2","267","230","37","2","0","1","21","35","0","0","0","0","181","0","9",
"Chidozie Awaziem","ngNGA","DF","Nantes","frLigue 1","20","1997","16.8","648","558","86","32","0","7","2","54","0","0","0","0","484","4","9",
"André Ayew","ghGHA","MF,FW","West Ham","engPremier League","27","1989","9.9","291","279","9","1","1","1","8","1","0","0","0","0","216","3","16",
"André Ayew","ghGHA","MF,FW","Swansea City","engPremier League","27","1989","10.6","314","302","12","1","4","1","8","3","0","0","0","0","247","0","4",
"Jordan Ayew","ghGHA","FW,MF","Swansea City","engPremier League","25","1991","31.7","887","850","35","7","3","0","45","5","0","0","0","0","700","2","27",
"Karim Azamoum","frFRA","MF","Troyes","frLigue 1","27","1990","25.0","955","894","56","28","1","7","64","1","27","9","11","0","654","5","35",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","27","1989","37.0","2924","2789","122","51","10","22","80","71","0","0","0","0","2469","13","23",
"Ludovic Baal","gfGUF","DF","Rennes","frLigue 1","31","1986","12.9","856","689","164","21","0","0","23","143","0","0","0","0","655","3","12",
"Khouma Babacar","snSEN","FW","Fiorentina","itSerie A","24","1993","5.0","103","97","4","0","1","1","5","1","0","0","0","0","77","2","4",
"Khouma Babacar","snSEN","FW","Sassuolo","itSerie A","24","1993","8.3","137","129","7","0","1","1","2","0","0","0","0","0","107","1","0",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","30","1986","27.7","538","492","41","0","1","4","11","2","2","0","0","0","388","5","13",
"Milan Badelj","hrCRO","MF","Fiorentina","itSerie A","28","1989","26.1","1775","1691","79","44","8","14","14","4","0","0","0","0","1469","5","21",
"Holger Badstuber","deGER","DF,MF","Stuttgart","deBundesliga","28","1989","24.1","1100","1046","48","47","0","8","2","1","0","0","0","0","910","6","9",
"Dylan Bahamboula","cgCGO","FW,MF","Dijon","frLigue 1","22","1995","0.3","13","13","0","0","0","0","1","0","0","0","0","0","10","0","0",
"Farès Bahlouli","frFRA","MF,FW","Lille","frLigue 1","22","1995","3.4","152","124","27","8","0","2","35","0","19","6","12","0","99","1","6",
"Stéphane Bahoken","cmCMR","FW","Strasbourg","frLigue 1","25","1992","18.5","340","313","27","2","0","0","42","4","1","0","0","0","234","0","24",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","33","1984","28.2","1644","1530","102","79","3","6","29","22","1","1","0","0","1196","12","34",
"Leon Bailey","jmJAM","FW,DF","Leverkusen","deBundesliga","19","1997","24.6","1094","927","160","37","0","17","196","46","77","51","26","0","744","7","45",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","23","1994","11.1","428","411","16","15","1","3","0","1","0","0","0","0","368","1","4",
"Leighton Baines","engENG","DF","Everton","engPremier League","32","1984","21.2","1009","782","221","26","0","2","75","174","21","14","7","0","774","6","35",
"Riad Bajić","baBIH","FW,MF","Udinese","itSerie A","23","1994","0.9","19","19","0","0","1","0","0","0","0","0","0","0","13","0","1",
"Marvin Bakalorz","deGER","MF","Hannover 96","deBundesliga","27","1989","22.8","628","617","7","5","2","1","11","2","0","0","0","0","432","4","21",
"Cédric Bakambu","cdCOD","FW","Villarreal","esLa Liga","26","1991","14.0","293","274","17","1","1","3","12","0","0","0","0","0","209","2","9",
"Tiemoué Bakayoko","frFRA","MF","Chelsea","engPremier League","22","1994","23.6","1116","1104","9","8","0","13","5","1","0","0","0","0","957","3","9",
"Zakaria Bakkali","beBEL","FW,MF","La Coruña","esLa Liga","21","1996","10.1","307","287","16","1","1","0","36","6","9","4","0","0","232","4","9",
"Ridle Baku","deGER","MF","Mainz 05","deBundesliga","19","1998","2.6","85","84","1","0","0","0","3","1","0","0","0","0","67","0","1",
"Keita Baldé","snSEN","FW,MF","Monaco","frLigue 1","22","1995","16.4","392","380","10","2","2","1","39","4","0","0","0","0","278","2","23",
"Sam Baldock","engENG","FW","Brighton","engPremier League","28","1989","0.4","7","6","1","1","0","0","0","0","0","0","0","0","4","0","1",
"Gareth Bale","wlsWAL","FW,MF","Real Madrid","esLa Liga","28","1989","20.0","779","746","25","1","2","22","55","20","0","0","0","0","603","8","25",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","29","1988","17.2","791","615","176","11","0","3","50","165","0","0","0","0","599","0","27",
"Andrija Balić","hrCRO","MF","Udinese","itSerie A","19","1997","12.0","561","519","40","19","1","12","38","2","19","5","11","1","446","2","18",
"Iván Balliu","alALB","DF","Metz","frLigue 1","25","1992","21.7","1205","944","260","15","0","9","51","245","0","0","0","0","918","1","45",
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","20","1997","22.8","1228","994","233","19","0","2","44","213","1","0","0","0","1017","1","38",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","37","1980","9.6","525","493","31","20","1","5","18","6","3","0","2","1","430","1","9",
"Leon Balogun","ngNGA","DF","Mainz 05","deBundesliga","29","1988","13.0","485","464","19","13","0","4","2","6","0","0","0","0","360","2","10",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","26","1990","25.2","795","721","65","19","9","16","17","2","0","0","0","0","591","9","24",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","27","1990","17.0","854","644","206","9","0","1","35","197","0","0","0","0","657","4","23",
"Jonathan Bamba","ciCIV","FW","Saint-Étienne","frLigue 1","21","1996","28.6","1219","1075","132","36","8","2","107","28","53","18","15","1","908","12","42",
"Yacine Bammou","maMAR","MF,FW","Nantes","frLigue 1","25","1991","8.1","272","270","0","0","1","4","17","0","0","0","0","0","191","2","17",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","29","1988","26.7","2309","2065","223","107","10","31","145","11","103","42","48","1","1896","21","25",
"Mattia Bani","itITA","DF","Chievo","itSerie A","23","1993","14.6","637","611","24","13","0","10","5","11","0","0","0","0","524","2","5",
"Beni Baningime","cdCOD","MF","Everton","engPremier League","18","1998","2.2","82","82","0","0","0","1","0","0","0","0","0","0","67","0","2",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","24","1992","29.7","727","684","42","0","5","2","34","5","0","0","0","0","473","1","51",
"Sekou Baradji","frFRA","MF","Amiens","frLigue 1","33","1984","0.1","4","4","0","0","0","0","0","0","0","0","0","0","2","0","0",
"Antonín Barák","czCZE","MF","Udinese","itSerie A","22","1994","30.1","1171","1148","18","4","2","8","34","6","7","5","1","0","905","5","35",
"Andrea Barberis","itITA","MF","Crotone","itSerie A","23","1993","33.7","1148","1009","130","49","0","5","88","8","57","30","19","0","813","9","32",
"Mariano Barbosa","arARG","GK","Villarreal","esLa Liga","33","1984","12.5","335","202","133","28","0","0","0","0","0","0","0","0","225","0","0",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","22","1995","17.6","683","602","78","27","2","15","55","6","42","15","15","3","520","3","14",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","32","1985","12.5","587","426","157","10","0","2","19","147","0","0","0","0","394","4","9",
